date,location,latitude,longitude,temperature,precipitation,humidity,wind_speed,imerg_available,flood_occurred,label_source,precip_7day,precip_3day,flood_confidence,flood_reason
2023-01-01,Bulacan,14.7942,120.8797,24.75,5.3,93.79,1.73,1,0,no_flood,5.3,5.3,0.0,no_flood
2023-01-02,Bulacan,14.7942,120.8797,25.39,6.73,89.51,2.58,1,0,no_flood,12.030000000000001,12.030000000000001,0.0,no_flood
2023-01-03,Bulacan,14.7942,120.8797,24.82,9.46,91.8,3.03,1,0,no_flood,21.490000000000002,21.490000000000002,0.0,no_flood
2023-01-04,Bulacan,14.7942,120.8797,24.46,7.46,88.26,4.01,1,0,no_flood,28.950000000000003,23.650000000000002,0.0,no_flood
2023-01-05,Bulacan,14.7942,120.8797,24.56,20.89,91.27,3.48,1,0,no_flood,49.84,37.81,0.0,no_flood
2023-01-06,Bulacan,14.7942,120.8797,24.41,16.93,93.86,2.63,1,0,no_flood,66.77000000000001,45.28,0.0,no_flood
2023-01-07,Bulacan,14.7942,120.8797,23.66,1.76,87.09,3.25,1,0,no_flood,68.53,39.58,0.0,no_flood
2023-01-08,Bulacan,14.7942,120.8797,22.5,0.11,86.18,3.19,1,0,no_flood,63.34,18.8,0.0,no_flood
2023-01-09,Bulacan,14.7942,120.8797,22.62,0.06,87.25,2.78,1,0,no_flood,56.67,1.93,0.0,no_flood
2023-01-10,Bulacan,14.7942,120.8797,23.42,0.08,87.3,2.21,1,0,no_flood,47.29,0.25,0.0,no_flood
2023-01-11,Bulacan,14.7942,120.8797,23.49,0.05,86.68,2.34,1,0,no_flood,39.88,0.19,0.0,no_flood
2023-01-12,Bulacan,14.7942,120.8797,23.4,0.05,86.52,2.45,1,0,no_flood,19.04,0.18000000000000002,0.0,no_flood
2023-01-13,Bulacan,14.7942,120.8797,23.76,0.41,86.62,2.25,1,0,no_flood,2.52,0.51,0.0,no_flood
2023-01-14,Bulacan,14.7942,120.8797,24.71,1.22,87.42,1.53,1,0,no_flood,1.98,1.68,0.0,no_flood
2023-01-15,Bulacan,14.7942,120.8797,24.88,9.43,88.53,1.64,1,0,no_flood,11.299999999999999,11.059999999999999,0.0,no_flood
2023-01-16,Bulacan,14.7942,120.8797,24.57,2.05,89.32,2.31,1,0,no_flood,13.29,12.7,0.0,no_flood
2023-01-17,Bulacan,14.7942,120.8797,24.21,1.75,87.66,3.19,1,0,no_flood,14.959999999999997,13.23,0.0,no_flood
2023-01-18,Bulacan,14.7942,120.8797,24.35,1.0,87.68,2.65,1,0,no_flood,15.91,4.8,0.0,no_flood
2023-01-19,Bulacan,14.7942,120.8797,24.48,0.16,85.3,3.07,1,0,no_flood,16.02,2.91,0.0,no_flood
2023-01-20,Bulacan,14.7942,120.8797,24.6,0.7,85.43,4.01,1,0,no_flood,16.31,1.8599999999999999,0.0,no_flood
2023-01-21,Bulacan,14.7942,120.8797,24.17,1.58,85.98,3.88,1,0,no_flood,16.669999999999998,2.44,0.0,no_flood
2023-01-22,Bulacan,14.7942,120.8797,24.71,0.46,86.5,3.0,1,0,no_flood,7.7,2.7399999999999998,0.0,no_flood
2023-01-23,Bulacan,14.7942,120.8797,24.88,0.06,84.82,2.39,1,0,no_flood,5.71,2.1,0.0,no_flood
2023-01-24,Bulacan,14.7942,120.8797,24.83,0.58,82.24,2.77,1,0,no_flood,4.54,1.1,0.0,no_flood
2023-01-25,Bulacan,14.7942,120.8797,22.81,0.31,80.88,4.97,1,0,no_flood,3.85,0.95,0.0,no_flood
2023-01-26,Bulacan,14.7942,120.8797,22.88,0.07,82.16,3.36,1,0,no_flood,3.76,0.96,0.0,no_flood
2023-01-27,Bulacan,14.7942,120.8797,23.91,1.87,83.44,2.14,1,0,no_flood,4.93,2.25,0.0,no_flood
2023-01-28,Bulacan,14.7942,120.8797,22.69,2.97,81.08,3.76,1,0,no_flood,6.32,4.91,0.0,no_flood
2023-01-29,Bulacan,14.7942,120.8797,22.12,0.27,81.02,3.78,1,0,no_flood,6.130000000000001,5.109999999999999,0.0,no_flood
2023-01-30,Bulacan,14.7942,120.8797,23.18,0.09,81.13,3.81,1,0,no_flood,6.16,3.33,0.0,no_flood
2023-01-31,Bulacan,14.7942,120.8797,23.72,0.04,80.92,4.31,1,0,no_flood,5.620000000000001,0.4,0.0,no_flood
2023-02-01,Bulacan,14.7942,120.8797,24.88,0.36,83.8,2.78,1,0,no_flood,5.67,0.49,0.0,no_flood
2023-02-02,Bulacan,14.7942,120.8797,25.66,0.73,85.07,2.9,1,0,no_flood,6.33,1.13,0.0,no_flood
2023-02-03,Bulacan,14.7942,120.8797,25.28,0.16,82.15,3.14,1,0,no_flood,4.620000000000001,1.25,0.0,no_flood
2023-02-04,Bulacan,14.7942,120.8797,24.26,0.04,80.66,3.42,1,0,no_flood,1.69,0.9299999999999999,0.0,no_flood
2023-02-05,Bulacan,14.7942,120.8797,24.3,0.4,82.45,3.05,1,0,no_flood,1.82,0.6000000000000001,0.0,no_flood
2023-02-06,Bulacan,14.7942,120.8797,25.45,1.06,81.64,2.49,1,0,no_flood,2.79,1.5,0.0,no_flood
2023-02-07,Bulacan,14.7942,120.8797,25.82,0.5,82.42,2.53,1,0,no_flood,3.25,1.96,0.0,no_flood
2023-02-08,Bulacan,14.7942,120.8797,24.98,2.32,82.36,2.95,1,0,no_flood,5.21,3.88,0.0,no_flood
2023-02-09,Bulacan,14.7942,120.8797,23.96,0.14,80.79,3.0,1,0,no_flood,4.62,2.96,0.0,no_flood
2023-02-10,Bulacan,14.7942,120.8797,25.26,0.0,78.92,2.44,1,0,no_flood,4.46,2.46,0.0,no_flood
2023-02-11,Bulacan,14.7942,120.8797,25.14,0.07,80.08,2.92,1,0,no_flood,4.49,0.21000000000000002,0.0,no_flood
2023-02-12,Bulacan,14.7942,120.8797,25.28,0.05,79.88,3.06,1,0,no_flood,4.14,0.12000000000000001,0.0,no_flood
2023-02-13,Bulacan,14.7942,120.8797,25.24,0.06,76.16,2.18,1,0,no_flood,3.1399999999999997,0.18,0.0,no_flood
2023-02-14,Bulacan,14.7942,120.8797,24.98,0.0,75.02,2.79,1,0,no_flood,2.6399999999999997,0.11,0.0,no_flood
2023-02-15,Bulacan,14.7942,120.8797,24.03,0.05,75.54,4.03,1,0,no_flood,0.37,0.11,0.0,no_flood
2023-02-16,Bulacan,14.7942,120.8797,24.2,0.2,74.35,5.14,1,0,no_flood,0.43000000000000005,0.25,0.0,no_flood
2023-02-17,Bulacan,14.7942,120.8797,23.53,0.23,73.77,3.99,1,0,no_flood,0.66,0.48,0.0,no_flood
2023-02-18,Bulacan,14.7942,120.8797,24.22,0.83,80.07,3.28,1,0,no_flood,1.42,1.26,0.0,no_flood
2023-02-19,Bulacan,14.7942,120.8797,24.83,4.17,83.62,2.68,1,0,no_flood,5.54,5.23,0.0,no_flood
2023-02-20,Bulacan,14.7942,120.8797,26.2,8.25,81.28,1.32,1,0,no_flood,13.73,13.25,0.0,no_flood
2023-02-21,Bulacan,14.7942,120.8797,26.4,2.53,76.68,1.44,1,0,no_flood,16.26,14.95,0.0,no_flood
2023-02-22,Bulacan,14.7942,120.8797,26.52,0.04,68.58,2.08,1,0,no_flood,16.25,10.82,0.0,no_flood
2023-02-23,Bulacan,14.7942,120.8797,27.36,0.02,70.78,1.05,1,0,no_flood,16.07,2.59,0.0,no_flood
2023-02-24,Bulacan,14.7942,120.8797,27.76,0.04,72.39,0.95,1,0,no_flood,15.879999999999999,0.1,0.0,no_flood
2023-02-25,Bulacan,14.7942,120.8797,27.34,0.55,76.5,2.66,1,0,no_flood,15.6,0.6100000000000001,0.0,no_flood
2023-02-26,Bulacan,14.7942,120.8797,25.63,0.48,76.36,5.14,1,0,no_flood,11.91,1.07,0.0,no_flood
2023-02-27,Bulacan,14.7942,120.8797,24.88,0.19,72.99,5.64,1,0,no_flood,3.8499999999999996,1.22,0.0,no_flood
2023-02-28,Bulacan,14.7942,120.8797,24.27,0.02,73.93,3.91,1,0,no_flood,1.34,0.69,0.0,no_flood
2023-03-01,Bulacan,14.7942,120.8797,26.27,0.23,76.02,2.64,1,0,no_flood,1.53,0.44,0.0,no_flood
2023-03-02,Bulacan,14.7942,120.8797,25.89,0.16,71.29,3.46,1,0,no_flood,1.67,0.41000000000000003,0.0,no_flood
2023-03-03,Bulacan,14.7942,120.8797,23.91,0.07,69.49,3.98,1,0,no_flood,1.7,0.45999999999999996,0.0,no_flood
2023-03-04,Bulacan,14.7942,120.8797,25.16,0.07,68.43,3.14,1,0,no_flood,1.22,0.30000000000000004,0.0,no_flood
2023-03-05,Bulacan,14.7942,120.8797,25.11,0.03,65.2,3.34,1,0,no_flood,0.77,0.17,0.0,no_flood
2023-03-06,Bulacan,14.7942,120.8797,24.77,0.0,64.52,3.22,1,0,no_flood,0.5800000000000001,0.1,0.0,no_flood
2023-03-07,Bulacan,14.7942,120.8797,25.08,0.01,67.62,3.14,1,0,no_flood,0.5700000000000001,0.04,0.0,no_flood
2023-03-08,Bulacan,14.7942,120.8797,26.04,0.03,68.22,2.43,1,0,no_flood,0.37,0.04,0.0,no_flood
2023-03-09,Bulacan,14.7942,120.8797,26.78,0.04,65.34,1.94,1,0,no_flood,0.25,0.08,0.0,no_flood
2023-03-10,Bulacan,14.7942,120.8797,26.01,0.26,70.29,3.02,1,0,no_flood,0.44,0.33,0.0,no_flood
2023-03-11,Bulacan,14.7942,120.8797,25.39,0.22,68.01,2.77,1,0,no_flood,0.59,0.52,0.0,no_flood
2023-03-12,Bulacan,14.7942,120.8797,26.04,0.31,66.87,2.22,1,0,no_flood,0.87,0.79,0.0,no_flood
2023-03-13,Bulacan,14.7942,120.8797,25.6,0.74,70.23,3.12,1,0,no_flood,1.6099999999999999,1.27,0.0,no_flood
2023-03-14,Bulacan,14.7942,120.8797,26.17,0.08,65.47,2.99,1,0,no_flood,1.68,1.1300000000000001,0.0,no_flood
2023-03-15,Bulacan,14.7942,120.8797,26.96,0.05,69.12,2.53,1,0,no_flood,1.7,0.87,0.0,no_flood
2023-03-16,Bulacan,14.7942,120.8797,27.35,0.01,69.02,3.53,1,0,no_flood,1.67,0.14,0.0,no_flood
2023-03-17,Bulacan,14.7942,120.8797,26.91,0.07,68.32,3.03,1,0,no_flood,1.4800000000000002,0.13,0.0,no_flood
2023-03-18,Bulacan,14.7942,120.8797,27.77,0.04,67.08,2.25,1,0,no_flood,1.3,0.12,0.0,no_flood
2023-03-19,Bulacan,14.7942,120.8797,27.36,0.05,64.9,2.67,1,0,no_flood,1.04,0.16,0.0,no_flood
2023-03-20,Bulacan,14.7942,120.8797,27.02,0.02,66.94,2.45,1,0,no_flood,0.32,0.11,0.0,no_flood
2023-03-21,Bulacan,14.7942,120.8797,27.71,0.0,63.28,1.61,1,0,no_flood,0.24,0.07,0.0,no_flood
2023-03-22,Bulacan,14.7942,120.8797,28.47,0.02,62.44,2.05,1,0,no_flood,0.21000000000000002,0.04,0.0,no_flood
2023-03-23,Bulacan,14.7942,120.8797,29.17,0.03,62.4,2.38,1,0,no_flood,0.22999999999999998,0.05,0.0,no_flood
2023-03-24,Bulacan,14.7942,120.8797,29.36,0.34,68.05,2.81,1,0,no_flood,0.5,0.39,0.0,no_flood
2023-03-25,Bulacan,14.7942,120.8797,29.39,0.15,66.56,3.29,1,0,no_flood,0.61,0.52,0.0,no_flood
2023-03-26,Bulacan,14.7942,120.8797,29.81,0.08,60.33,2.37,1,0,no_flood,0.64,0.5700000000000001,0.0,no_flood
2023-03-27,Bulacan,14.7942,120.8797,29.37,0.17,63.14,3.01,1,0,no_flood,0.79,0.4,0.0,no_flood
2023-03-28,Bulacan,14.7942,120.8797,29.18,3.23,66.04,2.49,1,0,no_flood,4.02,3.48,0.0,no_flood
2023-03-29,Bulacan,14.7942,120.8797,28.63,2.6,66.14,2.37,1,0,no_flood,6.6,6.0,0.0,no_flood
2023-03-30,Bulacan,14.7942,120.8797,29.35,0.03,62.62,1.67,1,0,no_flood,6.6,5.86,0.0,no_flood
2023-03-31,Bulacan,14.7942,120.8797,30.23,0.69,62.63,1.21,1,0,no_flood,6.95,3.3200000000000003,0.0,no_flood
2023-04-01,Bulacan,14.7942,120.8797,29.76,0.71,62.82,1.61,1,0,no_flood,7.510000000000001,1.43,0.0,no_flood
2023-04-02,Bulacan,14.7942,120.8797,29.7,3.33,63.48,1.3,1,0,no_flood,10.760000000000002,4.73,0.0,no_flood
2023-04-03,Bulacan,14.7942,120.8797,29.16,2.43,67.83,2.14,1,0,no_flood,13.020000000000001,6.470000000000001,0.0,no_flood
2023-04-04,Bulacan,14.7942,120.8797,27.57,10.72,72.41,2.4,1,0,no_flood,20.51,16.48,0.0,no_flood
2023-04-05,Bulacan,14.7942,120.8797,28.13,0.14,63.62,2.35,1,0,no_flood,18.05,13.290000000000001,0.0,no_flood
2023-04-06,Bulacan,14.7942,120.8797,28.57,0.12,63.33,2.04,1,0,no_flood,18.140000000000004,10.98,0.0,no_flood
2023-04-07,Bulacan,14.7942,120.8797,29.6,0.44,62.43,1.62,1,0,no_flood,17.89,0.7,0.0,no_flood
2023-04-08,Bulacan,14.7942,120.8797,29.32,0.19,62.56,3.0,1,0,no_flood,17.37,0.75,0.0,no_flood
2023-04-09,Bulacan,14.7942,120.8797,28.85,0.49,65.17,3.47,1,0,no_flood,14.530000000000003,1.12,0.0,no_flood
2023-04-10,Bulacan,14.7942,120.8797,28.73,2.08,65.23,1.96,1,0,no_flood,14.18,2.7600000000000002,0.0,no_flood
2023-04-11,Bulacan,14.7942,120.8797,29.34,0.39,62.83,1.52,1,0,no_flood,3.85,2.9600000000000004,0.0,no_flood
2023-04-12,Bulacan,14.7942,120.8797,28.98,3.24,65.37,0.79,1,0,no_flood,6.95,5.710000000000001,0.0,no_flood
2023-04-13,Bulacan,14.7942,120.8797,27.72,12.13,78.72,1.58,1,0,no_flood,18.96,15.760000000000002,0.0,no_flood
2023-04-14,Bulacan,14.7942,120.8797,26.18,41.45,85.61,1.97,1,1,medium_confidence,59.97,56.82000000000001,0.65,medium_confidence
2023-04-15,Bulacan,14.7942,120.8797,27.69,0.31,76.13,1.96,1,0,no_flood,60.09,53.89000000000001,0.0,no_flood
2023-04-16,Bulacan,14.7942,120.8797,28.81,0.98,71.75,1.94,1,0,no_flood,60.58,42.74,0.0,no_flood
2023-04-17,Bulacan,14.7942,120.8797,28.99,0.83,72.62,1.29,1,0,no_flood,59.33,2.12,0.0,no_flood
2023-04-18,Bulacan,14.7942,120.8797,29.52,0.7,70.37,2.02,1,0,no_flood,59.64,2.51,0.0,no_flood
2023-04-19,Bulacan,14.7942,120.8797,29.5,0.22,70.11,1.86,1,0,no_flood,56.62,1.75,0.0,no_flood
2023-04-20,Bulacan,14.7942,120.8797,30.23,0.23,65.27,1.62,1,0,no_flood,44.72,1.15,0.0,no_flood
2023-04-21,Bulacan,14.7942,120.8797,30.34,0.39,64.7,1.15,1,0,no_flood,3.659999999999993,0.8400000000000001,0.0,no_flood
2023-04-22,Bulacan,14.7942,120.8797,29.96,1.68,68.49,1.61,1,0,no_flood,5.029999999999992,2.3,0.0,no_flood
2023-04-23,Bulacan,14.7942,120.8797,29.86,2.2,69.18,1.76,1,0,no_flood,6.249999999999993,4.27,0.0,no_flood
2023-04-24,Bulacan,14.7942,120.8797,28.68,8.43,73.33,1.79,1,0,no_flood,13.849999999999994,12.309999999999999,0.0,no_flood
2023-04-25,Bulacan,14.7942,120.8797,28.91,1.02,68.96,2.36,1,0,no_flood,14.169999999999993,11.649999999999999,0.0,no_flood
2023-04-26,Bulacan,14.7942,120.8797,29.16,0.83,67.65,2.45,1,0,no_flood,14.779999999999994,10.28,0.0,no_flood
2023-04-27,Bulacan,14.7942,120.8797,28.94,0.18,67.42,3.24,1,0,no_flood,14.729999999999993,2.03,0.0,no_flood
2023-04-28,Bulacan,14.7942,120.8797,29.42,0.09,66.3,2.58,1,0,no_flood,14.429999999999993,1.0999999999999999,0.0,no_flood
2023-04-29,Bulacan,14.7942,120.8797,30.32,1.1,68.98,2.06,1,0,no_flood,13.849999999999994,1.37,0.0,no_flood
2023-04-30,Bulacan,14.7942,120.8797,29.42,14.3,73.61,1.45,1,0,no_flood,25.949999999999996,15.49,0.0,no_flood
2023-05-01,Bulacan,14.7942,120.8797,28.83,5.61,75.11,2.28,1,0,no_flood,23.129999999999995,21.01,0.0,no_flood
2023-05-02,Bulacan,14.7942,120.8797,29.11,0.84,70.36,3.35,1,0,no_flood,22.949999999999996,20.75,0.0,no_flood
2023-05-03,Bulacan,14.7942,120.8797,29.11,0.28,70.62,3.61,1,0,no_flood,22.399999999999995,6.73,0.0,no_flood
2023-05-04,Bulacan,14.7942,120.8797,29.31,2.66,74.11,3.12,1,0,no_flood,24.879999999999995,3.7800000000000002,0.0,no_flood
2023-05-05,Bulacan,14.7942,120.8797,29.47,5.0,73.76,2.73,1,0,no_flood,29.789999999999996,7.94,0.0,no_flood
2023-05-06,Bulacan,14.7942,120.8797,30.21,0.2,66.5,2.41,1,0,no_flood,28.889999999999997,7.86,0.0,no_flood
2023-05-07,Bulacan,14.7942,120.8797,30.51,0.23,67.37,2.32,1,0,no_flood,14.819999999999995,5.43,0.0,no_flood
2023-05-08,Bulacan,14.7942,120.8797,30.52,1.98,69.97,1.41,1,0,no_flood,11.189999999999994,2.41,0.0,no_flood
2023-05-09,Bulacan,14.7942,120.8797,29.18,3.46,75.39,1.62,1,0,no_flood,13.809999999999995,5.67,0.0,no_flood
2023-05-10,Bulacan,14.7942,120.8797,29.35,7.46,74.7,0.85,1,0,no_flood,20.989999999999995,12.9,0.0,no_flood
2023-05-11,Bulacan,14.7942,120.8797,28.11,4.05,80.16,1.67,1,0,no_flood,22.379999999999995,14.969999999999999,0.0,no_flood
2023-05-12,Bulacan,14.7942,120.8797,29.21,8.99,75.5,1.67,1,0,no_flood,26.369999999999994,20.5,0.0,no_flood
2023-05-13,Bulacan,14.7942,120.8797,29.41,5.82,73.56,1.15,1,0,no_flood,31.989999999999995,18.86,0.0,no_flood
2023-05-14,Bulacan,14.7942,120.8797,30.02,1.46,73.05,1.65,1,0,no_flood,33.21999999999999,16.27,0.0,no_flood
2023-05-15,Bulacan,14.7942,120.8797,29.74,4.95,73.01,1.97,1,0,no_flood,36.19,12.230000000000002,0.0,no_flood
2023-05-16,Bulacan,14.7942,120.8797,28.96,3.98,76.88,1.73,1,0,no_flood,36.709999999999994,10.390000000000002,0.0,no_flood
2023-05-17,Bulacan,14.7942,120.8797,29.42,5.1,74.66,1.73,1,0,no_flood,34.349999999999994,14.030000000000003,0.0,no_flood
2023-05-18,Bulacan,14.7942,120.8797,30.12,1.19,69.35,1.57,1,0,no_flood,31.489999999999995,10.270000000000001,0.0,no_flood
2023-05-19,Bulacan,14.7942,120.8797,29.4,3.54,74.06,1.33,1,0,no_flood,26.039999999999992,9.830000000000002,0.0,no_flood
2023-05-20,Bulacan,14.7942,120.8797,29.14,9.74,75.49,1.25,1,0,no_flood,29.959999999999994,14.470000000000002,0.0,no_flood
2023-05-21,Bulacan,14.7942,120.8797,29.12,2.93,74.73,1.33,1,0,no_flood,31.429999999999993,16.210000000000004,0.0,no_flood
2023-05-22,Bulacan,14.7942,120.8797,28.03,3.37,80.97,1.9,1,0,no_flood,29.849999999999994,16.040000000000003,0.0,no_flood
2023-05-23,Bulacan,14.7942,120.8797,29.03,2.7,76.33,1.68,1,0,no_flood,28.569999999999993,9.000000000000002,0.0,no_flood
2023-05-24,Bulacan,14.7942,120.8797,28.63,6.23,78.04,1.16,1,0,no_flood,29.699999999999992,12.300000000000002,0.0,no_flood
2023-05-25,Bulacan,14.7942,120.8797,28.56,10.49,78.42,1.14,1,0,no_flood,38.99999999999999,19.42,0.0,no_flood
2023-05-26,Bulacan,14.7942,120.8797,28.57,17.37,79.0,0.97,1,0,no_flood,52.83,34.09,0.0,no_flood
2023-05-27,Bulacan,14.7942,120.8797,28.3,10.14,80.76,1.36,1,0,no_flood,53.23,38.0,0.0,no_flood
2023-05-28,Bulacan,14.7942,120.8797,29.29,2.6,75.05,2.43,1,0,no_flood,52.9,30.110000000000003,0.0,no_flood
2023-05-29,Bulacan,14.7942,120.8797,29.29,2.86,78.8,3.97,1,0,no_flood,52.39,15.600000000000005,0.0,no_flood
2023-05-30,Bulacan,14.7942,120.8797,28.88,2.97,77.97,4.45,1,0,no_flood,52.66,8.430000000000003,0.0,no_flood
2023-05-31,Bulacan,14.7942,120.8797,28.74,7.98,80.08,4.69,1,0,no_flood,54.41,13.810000000000004,0.0,no_flood
2023-06-01,Bulacan,14.7942,120.8797,28.73,8.09,81.37,3.57,1,0,no_flood,52.01,19.040000000000003,0.0,no_flood
2023-06-02,Bulacan,14.7942,120.8797,28.25,14.44,86.95,2.58,1,0,no_flood,49.07999999999999,30.510000000000005,0.0,no_flood
2023-06-03,Bulacan,14.7942,120.8797,28.1,7.47,85.41,1.57,1,0,no_flood,46.40999999999999,30.000000000000004,0.0,no_flood
2023-06-04,Bulacan,14.7942,120.8797,27.75,10.03,83.12,0.9,1,0,no_flood,53.83999999999999,31.94,0.0,no_flood
2023-06-05,Bulacan,14.7942,120.8797,27.99,7.99,81.95,1.35,1,0,no_flood,58.96999999999999,25.490000000000002,0.0,no_flood
2023-06-06,Bulacan,14.7942,120.8797,27.8,13.99,84.25,1.38,1,0,no_flood,69.99,32.010000000000005,0.0,no_flood
2023-06-07,Bulacan,14.7942,120.8797,27.75,7.47,82.53,1.37,1,0,no_flood,69.47999999999999,29.450000000000003,0.0,no_flood
2023-06-08,Bulacan,14.7942,120.8797,28.15,6.86,82.65,1.73,1,0,no_flood,68.24999999999999,28.32,0.0,no_flood
2023-06-09,Bulacan,14.7942,120.8797,28.13,4.98,82.95,2.53,1,0,no_flood,58.78999999999999,19.310000000000002,0.0,no_flood
2023-06-10,Bulacan,14.7942,120.8797,27.38,32.78,88.89,3.19,1,0,no_flood,84.1,44.620000000000005,0.0,no_flood
2023-06-11,Bulacan,14.7942,120.8797,27.1,39.15,90.89,3.2,1,0,no_flood,113.22,76.91,0.0,no_flood
2023-06-12,Bulacan,14.7942,120.8797,27.19,18.63,90.59,3.76,1,0,no_flood,123.86,90.56,0.0,no_flood
2023-06-13,Bulacan,14.7942,120.8797,27.42,17.78,90.34,3.14,1,0,no_flood,127.64999999999999,75.56,0.0,no_flood
2023-06-14,Bulacan,14.7942,120.8797,27.51,7.9,89.4,2.4,1,0,no_flood,128.07999999999998,44.31,0.0,no_flood
2023-06-15,Bulacan,14.7942,120.8797,27.62,8.43,87.62,1.41,1,0,no_flood,129.64999999999998,34.11,0.0,no_flood
2023-06-16,Bulacan,14.7942,120.8797,27.58,4.19,86.97,1.44,1,0,no_flood,128.85999999999999,20.52,0.0,no_flood
2023-06-17,Bulacan,14.7942,120.8797,27.94,3.77,84.69,1.99,1,0,no_flood,99.84999999999998,16.39,0.0,no_flood
2023-06-18,Bulacan,14.7942,120.8797,28.06,2.12,82.48,1.65,1,0,no_flood,62.81999999999999,10.08,0.0,no_flood
2023-06-19,Bulacan,14.7942,120.8797,28.21,3.69,80.33,1.32,1,0,no_flood,47.879999999999995,9.58,0.0,no_flood
2023-06-20,Bulacan,14.7942,120.8797,28.72,8.08,78.55,0.81,1,0,no_flood,38.17999999999999,13.89,0.0,no_flood
2023-06-21,Bulacan,14.7942,120.8797,28.64,8.63,83.16,1.06,1,0,no_flood,38.91,20.4,0.0,no_flood
2023-06-22,Bulacan,14.7942,120.8797,28.71,9.46,82.3,1.37,1,0,no_flood,39.94,26.17,0.0,no_flood
2023-06-23,Bulacan,14.7942,120.8797,28.36,5.81,81.33,1.34,1,0,no_flood,41.55999999999999,23.900000000000002,0.0,no_flood
2023-06-24,Bulacan,14.7942,120.8797,27.66,7.41,85.19,1.79,1,0,no_flood,45.199999999999996,22.68,0.0,no_flood
2023-06-25,Bulacan,14.7942,120.8797,26.86,12.01,86.81,0.96,1,0,no_flood,55.08999999999999,25.23,0.0,no_flood
2023-06-26,Bulacan,14.7942,120.8797,27.01,7.77,86.33,1.46,1,0,no_flood,59.16999999999999,27.19,0.0,no_flood
2023-06-27,Bulacan,14.7942,120.8797,27.52,3.6,83.92,0.89,1,0,no_flood,54.68999999999999,23.380000000000003,0.0,no_flood
2023-06-28,Bulacan,14.7942,120.8797,26.56,67.84,92.22,1.74,1,1,medium_high_confidence,113.89999999999999,79.21000000000001,0.8,medium_high_confidence
2023-06-29,Bulacan,14.7942,120.8797,26.95,7.07,90.18,1.61,1,0,no_flood,111.50999999999999,78.51000000000002,0.0,no_flood
2023-06-30,Bulacan,14.7942,120.8797,26.91,9.87,88.85,1.7,1,0,no_flood,115.57,84.78,0.0,no_flood
2023-07-01,Bulacan,14.7942,120.8797,27.64,4.7,86.08,1.3,1,0,no_flood,112.86,21.64,0.0,no_flood
2023-07-02,Bulacan,14.7942,120.8797,27.9,10.54,82.8,0.6,1,0,no_flood,111.38999999999999,25.11,0.0,no_flood
2023-07-03,Bulacan,14.7942,120.8797,27.31,3.63,86.99,1.88,1,0,no_flood,107.25,18.87,0.0,no_flood
2023-07-04,Bulacan,14.7942,120.8797,27.95,1.3,82.58,1.52,1,0,no_flood,104.94999999999999,15.47,0.0,no_flood
2023-07-05,Bulacan,14.7942,120.8797,27.5,0.88,87.31,1.57,1,0,no_flood,37.98999999999999,5.810000000000001,0.0,no_flood
2023-07-06,Bulacan,14.7942,120.8797,28.31,0.62,83.26,1.49,1,0,no_flood,31.539999999999985,2.8000000000000016,0.0,no_flood
2023-07-07,Bulacan,14.7942,120.8797,28.28,9.58,81.93,1.0,1,0,no_flood,31.249999999999986,11.080000000000002,0.0,no_flood
2023-07-08,Bulacan,14.7942,120.8797,28.64,3.16,76.8,0.96,1,0,no_flood,29.709999999999987,13.360000000000001,0.0,no_flood
2023-07-09,Bulacan,14.7942,120.8797,28.45,3.32,77.86,1.17,1,0,no_flood,22.489999999999984,16.060000000000002,0.0,no_flood
2023-07-10,Bulacan,14.7942,120.8797,28.41,23.18,77.4,1.16,1,0,no_flood,42.039999999999985,29.660000000000004,0.0,no_flood
2023-07-11,Bulacan,14.7942,120.8797,28.45,5.14,80.63,0.91,1,0,no_flood,45.87999999999998,31.640000000000004,0.0,no_flood
2023-07-12,Bulacan,14.7942,120.8797,28.23,5.39,84.44,1.37,1,0,no_flood,50.389999999999986,33.71,0.0,no_flood
2023-07-13,Bulacan,14.7942,120.8797,26.64,54.36,90.54,2.3,1,1,medium_high_confidence,104.12999999999998,64.89,0.8,medium_high_confidence
2023-07-14,Bulacan,14.7942,120.8797,26.65,55.7,92.51,5.26,1,1,medium_high_confidence,150.25,115.45,0.8,medium_high_confidence
2023-07-15,Bulacan,14.7942,120.8797,26.77,54.42,90.39,5.14,1,1,medium_high_confidence,201.51,164.48000000000002,0.8,medium_high_confidence
2023-07-16,Bulacan,14.7942,120.8797,26.96,53.49,91.21,4.02,1,1,medium_high_confidence,251.68,163.61,0.8,medium_high_confidence
2023-07-17,Bulacan,14.7942,120.8797,26.79,21.47,92.55,2.98,1,1,medium_confidence,249.97,129.38,0.65,medium_confidence
2023-07-18,Bulacan,14.7942,120.8797,27.01,10.99,89.16,1.91,1,0,no_flood,255.82,85.95,0.0,no_flood
2023-07-19,Bulacan,14.7942,120.8797,27.85,8.53,83.32,0.9,1,0,no_flood,258.96,40.989999999999995,0.0,no_flood
2023-07-20,Bulacan,14.7942,120.8797,28.07,7.16,81.78,1.23,1,0,no_flood,211.76,26.68,0.0,no_flood
2023-07-21,Bulacan,14.7942,120.8797,27.54,10.34,85.85,1.09,1,0,no_flood,166.39999999999998,26.03,0.0,no_flood
2023-07-22,Bulacan,14.7942,120.8797,27.48,9.88,85.66,1.06,1,0,no_flood,121.85999999999999,27.38,0.0,no_flood
